longitude,latitude,time,chlorophyll,electrical conductivity,Low Frequency Water Depth(m),Dissolved Oxygen(% Sat),Dissolved oxygen(mg/L),Ammonia nitrogen,salinity,Phycotin,Total dissolved solids,turbidity,temperature,PH value,PH value(mv)
120.6828569,31.3205448,2021-12-03 12:22:45,2.97,368.16,3.4,68.63,7.39,0,0.24,942.18,318.79,13.41,11.945,7.91,-80.09
120.6828282,31.3205313,2021-12-03 12:22:47,2.89,368.18,3.47,60.94,6.57,0,0.24,950.84,318.87,13.41,11.938,7.91,-80.08
120.6828004,31.3205161,2021-12-03 12:22:49,2.94,367.96,3.529,91.65,9.88,0,0.24,945.77,318.79,13.41,11.924,7.91,-80.06
120.6827735,31.3204999,2021-12-03 12:22:51,2.94,367.79,3.569,68.42,7.38,0,0.24,944.71,318.73,13.4,11.914,7.91,-80.04
120.6827449,31.3204881,2021-12-03 12:22:53,2.98,367.83,3.589,78.5,8.47,0,0.24,941.81,318.87,13.41,11.901,7.91,-80.01
120.6827111,31.3204801,2021-12-03 12:22:55,3,367.79,3.539,58.23,6.28,0,0.24,937.82,318.91,13.42,11.891,7.91,-79.97
120.6826796,31.320474,2021-12-03 12:22:57,2.99,367.74,3.519,53,5.72,0,0.24,934.96,318.89,13.42,11.888,7.91,-79.94
120.6826483,31.3204669,2021-12-03 12:22:59,3.02,367.7,3.519,65.56,7.07,0,0.24,942.14,318.88,13.41,11.887,7.91,-79.9
120.6826177,31.3204581,2021-12-03 12:23:01,3.01,367.77,3.539,55.08,5.94,0,0.24,948.16,318.9,13.42,11.89,7.91,-79.86
120.6825878,31.320447,2021-12-03 12:23:03,3.05,367.98,3.579,73.82,7.96,0,0.24,942.88,319.02,13.42,11.898,7.91,-79.82
120.6825577,31.3204354,2021-12-03 12:23:05,3.06,367.97,3.69,72.6,7.83,0,0.24,940.07,319.01,13.42,11.898,7.9,-79.77
120.6825281,31.3204237,2021-12-03 12:23:07,3.05,367.94,3.829,64.86,6.99,0,0.24,953.57,318.93,13.39,11.905,7.9,-79.72
120.6824978,31.3204135,2021-12-03 12:23:09,3.02,367.95,3.839,79.96,8.62,0,0.24,949.97,318.9,13.39,11.909,7.9,-79.68
120.6824679,31.3204049,2021-12-03 12:23:11,2.99,367.96,3.829,65.35,7.05,0,0.24,941.84,318.89,13.4,11.911,7.9,-79.64
120.6824363,31.3203967,2021-12-03 12:23:13,3.04,368.05,3.93,62.3,6.72,0,0.24,936.25,318.9,13.4,11.92,7.9,-79.61
120.6824059,31.32039,2021-12-03 12:23:15,3,368.09,3.41,65.49,7.06,0,0.24,940.01,318.85,13.39,11.93,7.9,-79.6
120.6823742,31.3203858,2021-12-03 12:23:17,3.05,368.22,2.41,48.54,5.23,0,0.24,940.92,318.83,13.37,11.947,7.9,-79.61
120.6823421,31.3203835,2021-12-03 12:23:19,3.06,368.38,2.559,57.08,6.15,0,0.24,932.73,318.84,13.38,11.963,7.9,-79.64
120.6823097,31.3203818,2021-12-03 12:23:21,3.14,368.52,,53.39,5.75,0,0.24,934.8,318.84,13.37,11.978,7.9,-79.68
120.6822774,31.3203802,2021-12-03 12:23:23,3.15,368.6,2.569,74.36,8,0,0.24,949.45,318.79,13.37,11.993,7.9,-79.73
120.6822451,31.3203772,2021-12-03 12:23:25,3.19,368.68,2.579,69.22,7.45,0,0.24,951.15,318.77,13.35,12.004,7.9,-79.8
120.6822125,31.3203731,2021-12-03 12:23:27,3.31,368.65,2.539,73.43,7.9,0,0.24,959.2,318.74,13.37,12.004,7.91,-79.88
120.6821807,31.3203665,2021-12-03 12:23:29,3.36,368.63,2.549,73.39,7.9,0,0.24,962.61,318.72,13.37,12.005,7.91,-79.97
120.6821498,31.3203568,2021-12-03 12:23:31,3.43,368.66,2.359,57.42,6.18,0,0.24,962.93,318.71,13.35,12.009,7.91,-80.08
120.6821203,31.3203456,2021-12-03 12:23:33,3.49,368.86,2.619,55.54,5.97,0,0.24,967.5,318.84,13.36,12.015,7.91,-80.21
120.68209,31.3203352,2021-12-03 12:23:35,3.47,369.01,2.549,95.48,10.27,0,0.24,972.1,318.93,13.37,12.019,7.91,-80.34
120.6820595,31.3203282,2021-12-03 12:23:37,3.47,369.1,2.609,52.73,5.67,0,0.24,966.81,318.96,13.38,12.025,7.92,-80.48
120.6820274,31.320326,2021-12-03 12:23:39,3.51,369.23,2.529,63.5,6.83,0,0.24,981.14,319.01,13.37,12.034,7.92,-80.6
120.6819969,31.3203269,2021-12-03 12:23:41,3.62,369.3,2.569,65.39,7.03,0,0.24,993.11,319.01,13.37,12.04,7.92,-80.72
120.6819648,31.3203281,2021-12-03 12:23:43,3.57,369.38,2.549,87.03,9.36,0,0.24,986.93,319.04,13.35,12.045,7.92,-80.83
120.6819331,31.3203276,2021-12-03 12:23:45,3.56,369.36,2.5,54.26,5.83,0,0.24,986.72,319,13.34,12.048,7.92,-80.95
120.6819002,31.3203252,2021-12-03 12:23:47,3.69,369.29,2.509,74.87,8.05,0,0.24,975.35,318.9,13.31,12.053,7.93,-81.08
120.6818677,31.3203216,2021-12-03 12:23:49,3.67,369.38,2.539,53.92,5.8,0,0.24,972.42,318.94,13.27,12.057,7.93,-81.2
120.6818362,31.3203162,2021-12-03 12:23:51,3.65,369.46,2.549,60.74,6.53,0,0.24,979.09,318.98,13.28,12.062,7.93,-81.33
120.6818019,31.3203093,2021-12-03 12:23:53,3.69,369.5,2.549,58.31,6.27,0,0.24,992.27,318.97,13.25,12.067,7.93,-81.44
120.6817704,31.3203037,2021-12-03 12:23:55,3.75,369.59,2.539,60.69,6.52,0,0.24,990.17,319.01,13.25,12.071,7.93,-81.53
120.6817389,31.3202989,2021-12-03 12:23:57,3.73,369.63,2.559,77.16,8.29,0,0.24,1002.14,319.01,13.27,12.075,7.94,-81.61
120.6817066,31.320295,2021-12-03 12:23:59,3.66,369.73,2.579,52.6,5.65,0,0.24,980.83,319.06,13.3,12.081,7.94,-81.68
120.6816746,31.3202914,2021-12-03 12:24:01,3.65,369.74,2.549,55.88,6,0,0.24,964.98,319.01,13.31,12.087,7.94,-81.73
120.6816427,31.3202879,2021-12-03 12:24:03,3.61,369.81,2.519,52.05,5.59,0,0.24,968.06,319.02,13.33,12.093,7.94,-81.77
120.6816108,31.3202834,2021-12-03 12:24:05,3.54,369.84,2.47,40.93,4.4,0,0.24,972.93,319,13.35,12.099,7.94,-81.79
120.6815793,31.3202784,2021-12-03 12:24:07,3.45,369.97,2.44,76.88,8.25,0,0.24,979.49,319.06,13.35,12.105,7.94,-81.8
120.681548,31.3202714,2021-12-03 12:24:09,3.51,369.89,2.46,70.74,7.59,0,0.24,970.3,318.96,13.36,12.11,7.94,-81.79
120.6815177,31.3202627,2021-12-03 12:24:11,3.45,369.87,2.47,73.17,7.85,0,0.24,963.15,318.93,13.37,12.111,7.94,-81.76
120.681487,31.3202558,2021-12-03 12:24:13,3.43,369.87,2.4,59.84,6.42,0,0.24,961.75,318.96,13.39,12.108,7.94,-81.72
120.6814556,31.3202504,2021-12-03 12:24:15,3.41,369.78,2.369,73.51,7.89,0,0.24,965.21,318.9,13.41,12.105,7.94,-81.68
120.6814246,31.3202462,2021-12-03 12:24:17,3.45,369.79,2.38,90.01,9.66,0,0.24,981.18,318.93,13.45,12.102,7.94,-81.62
120.681392,31.3202424,2021-12-03 12:24:19,3.39,369.76,2.39,57.6,6.18,0,0.24,977.22,318.94,13.45,12.098,7.94,-81.56
120.681361,31.3202397,2021-12-03 12:24:21,3.39,369.7,2.4,61.95,6.65,0,0.24,980.02,318.94,13.49,12.091,7.93,-81.52
120.6813288,31.3202393,2021-12-03 12:24:23,3.43,369.72,2.4,50.06,5.38,0,0.24,978.9,319.02,13.51,12.085,7.93,-81.48
120.6812978,31.3202411,2021-12-03 12:24:25,3.37,369.74,2.43,50.31,5.4,0,0.24,975.08,319.06,13.53,12.081,7.93,-81.45
120.6812665,31.3202445,2021-12-03 12:24:27,3.46,369.8,2.44,61.9,6.65,0,0.24,976.2,319.15,13.53,12.076,7.93,-81.41
120.6812351,31.3202482,2021-12-03 12:24:29,3.49,369.73,2.48,55.91,6.01,0,0.24,985.52,319.13,13.53,12.072,7.93,-81.37
120.6812027,31.3202501,2021-12-03 12:24:31,3.44,369.61,2.46,77.14,8.29,0,0.24,981.24,319.06,13.53,12.067,7.93,-81.33
120.681171,31.3202501,2021-12-03 12:24:33,3.45,369.55,2.46,67.9,7.3,0,0.24,975.75,319.03,13.52,12.064,7.93,-81.28
120.6811388,31.3202481,2021-12-03 12:24:35,3.46,369.51,2.44,77.1,8.29,0,0.24,962.64,319.04,13.51,12.059,7.93,-81.22
120.6811071,31.3202438,2021-12-03 12:24:37,3.37,369.48,2.42,63.12,6.78,0,0.24,958.25,319.05,13.49,12.054,7.93,-81.17
120.6810752,31.3202378,2021-12-03 12:24:39,3.32,369.34,2.359,61.43,6.6,0,0.24,955.2,318.98,13.47,12.048,7.93,-81.11
120.6810447,31.32023,2021-12-03 12:24:41,3.34,369.32,2.349,53.19,5.72,0,0.24,968.41,319,13.47,12.043,7.93,-81.05
120.6810138,31.3202216,2021-12-03 12:24:43,3.35,369.26,2.339,51.29,5.51,0,0.24,965.82,318.99,13.46,12.039,7.93,-80.97
120.6809835,31.3202148,2021-12-03 12:24:45,3.29,369.15,2.359,50.01,5.38,0,0.24,962.85,318.94,13.47,12.033,7.92,-80.89
120.6809523,31.3202119,2021-12-03 12:24:47,3.31,369.03,2.329,71.19,7.66,0,0.24,952.69,318.88,13.5,12.027,7.92,-80.81
120.6809175,31.3202132,2021-12-03 12:24:49,3.36,369.06,2.359,54.19,5.83,0,0.24,954.68,318.96,13.52,12.021,7.92,-80.74
120.6808873,31.3202175,2021-12-03 12:24:51,3.27,369.06,2.329,56.82,6.11,0,0.24,939.7,319,13.55,12.016,7.92,-80.66
120.6808567,31.3202248,2021-12-03 12:24:53,3.34,368.97,2.319,51.86,5.58,0,0.24,942.52,318.97,13.56,12.01,7.92,-80.58
120.6808264,31.3202326,2021-12-03 12:24:55,3.32,368.86,2.309,56.61,6.09,0,0.24,954.62,318.93,13.58,12.004,7.92,-80.52
120.6807971,31.3202418,2021-12-03 12:24:57,3.3,368.95,2.259,53.3,5.74,0,0.24,962.97,319.05,13.59,11.998,7.92,-80.45
120.6807668,31.3202523,2021-12-03 12:24:59,3.22,369.02,2.299,57.74,6.22,0,0.24,960.9,319.15,13.6,11.993,7.92,-80.39
120.6807365,31.3202617,2021-12-03 12:25:01,3.21,369.04,2.25,82.04,8.83,0,0.24,954.17,319.19,13.59,11.991,7.91,-80.33
120.6807067,31.3202703,2021-12-03 12:25:03,3.13,368.95,2.22,72.39,7.79,0,0.24,957.33,319.12,13.56,11.988,7.91,-80.29
120.6806767,31.3202792,2021-12-03 12:25:05,3.11,368.92,2.25,71.94,7.74,0,0.24,975.52,319.12,13.55,11.986,7.91,-80.24
120.6806459,31.3202882,2021-12-03 12:25:07,3.13,368.92,2.22,54.67,5.89,0,0.24,973.29,319.15,13.54,11.983,7.91,-80.21
120.6806149,31.3202946,2021-12-03 12:25:09,3.1,368.87,2.21,64.94,6.99,0,0.24,978.58,319.1,13.53,11.982,7.91,-80.17
120.6805833,31.3202979,2021-12-03 12:25:11,3.08,368.76,2.23,60.04,6.46,0,0.24,980.42,319.02,13.52,11.982,7.91,-80.14
120.6805532,31.3202948,2021-12-03 12:25:13,3.1,368.83,2.2,54.47,5.86,0,0.24,976.95,319.1,13.51,11.98,7.91,-80.12
120.6805361,31.3202744,2021-12-03 12:25:15,3.05,368.82,2.22,79.35,8.54,0,0.24,981.3,319.12,13.51,11.976,7.91,-80.08
120.6805374,31.3202479,2021-12-03 12:25:17,3.04,368.7,2.23,58.9,6.34,0,0.24,969.58,319.04,13.5,11.972,7.91,-80.05
120.6805538,31.3202244,2021-12-03 12:25:19,3.12,368.71,2.269,66.43,7.15,0,0.24,970.69,319.08,13.5,11.968,7.91,-80.01
120.6805796,31.3202061,2021-12-03 12:25:21,3.12,368.64,2.289,79.3,8.54,0,0.24,966.56,319.05,13.5,11.965,7.91,-79.98
120.6806087,31.3201905,2021-12-03 12:25:23,3.1,368.68,2.279,48.94,5.27,0,0.24,957.37,319.1,13.48,11.963,7.91,-79.96
120.6806404,31.32018,2021-12-03 12:25:25,3.15,368.64,2.269,76.77,8.27,0,0.24,964.87,319.07,13.48,11.962,7.91,-79.93
120.6806742,31.320174,2021-12-03 12:25:27,3.16,368.57,2.289,80.03,8.62,0,0.24,963.23,319.03,13.49,11.96,7.91,-79.91
120.6807083,31.3201736,2021-12-03 12:25:29,3.14,368.58,2.299,55.05,5.93,0,0.24,959.28,319.05,13.5,11.959,7.91,-79.9
120.680742,31.3201795,2021-12-03 12:25:31,3.14,368.63,2.309,47.59,5.13,0,0.24,952.19,319.08,13.5,11.96,7.91,-79.89
120.6807738,31.3201899,2021-12-03 12:25:33,3.15,368.71,2.299,72.84,7.85,0,0.24,952.67,319.12,13.48,11.964,7.91,-79.87
120.6808049,31.320201,2021-12-03 12:25:35,3.19,368.74,2.339,61.75,6.65,0,0.24,951.69,319.13,13.47,11.966,7.91,-79.85
120.6808353,31.3202133,2021-12-03 12:25:37,3.13,368.65,2.309,84.59,9.11,0,0.24,949.49,319.04,13.46,11.967,7.91,-79.84
120.6808653,31.3202263,2021-12-03 12:25:39,3.13,368.7,2.299,73.46,7.91,0,0.24,941.67,319.05,13.46,11.97,7.91,-79.84
120.680895,31.3202402,2021-12-03 12:25:41,3.14,368.72,2.319,61.9,6.67,0,0.24,936.16,319.02,13.46,11.976,7.91,-79.84
120.6809256,31.3202523,2021-12-03 12:25:43,3.09,368.81,2.329,69.23,7.45,0,0.24,933.89,319.05,13.47,11.983,7.91,-79.84
120.6809598,31.3202651,2021-12-03 12:25:45,3.1,368.92,2.339,48.5,5.22,0,0.24,930.3,319.08,13.46,11.99,7.91,-79.83
120.6809915,31.3202751,2021-12-03 12:25:47,3.11,369,2.339,74.31,8,0,0.24,936.94,319.09,13.47,11.998,7.9,-79.8
120.6810241,31.3202835,2021-12-03 12:25:49,3.11,369.14,2.309,38.29,4.12,0,0.24,931.68,319.15,13.49,12.006,7.9,-79.78
120.6810571,31.320291,2021-12-03 12:25:51,3.12,369.28,2.339,73.6,7.92,0,0.24,928.31,319.19,13.49,12.015,7.9,-79.75
120.6810897,31.3202991,2021-12-03 12:25:53,3.14,369.42,2.359,68.23,7.34,0,0.24,937.78,319.24,13.48,12.024,7.9,-79.73
120.6811218,31.3203082,2021-12-03 12:25:55,3.21,369.48,2.38,74.32,7.99,0,0.24,923.39,319.24,13.48,12.031,7.9,-79.72
120.6811541,31.3203156,2021-12-03 12:25:57,3.25,369.56,2.349,78.56,8.45,0,0.24,931.53,319.25,13.46,12.038,7.9,-79.73
120.6811881,31.3203207,2021-12-03 12:25:59,3.35,369.61,2.369,68.79,7.39,0,0.24,942.81,319.25,13.47,12.044,7.9,-79.74
120.6812214,31.3203251,2021-12-03 12:26:01,3.43,369.64,2.38,55.31,5.95,0,0.24,951.4,319.21,13.47,12.051,7.9,-79.76
120.6812554,31.3203276,2021-12-03 12:26:03,3.42,369.73,2.39,56.36,6.06,0,0.24,952.62,319.23,13.46,12.059,7.9,-79.78
120.6812891,31.3203291,2021-12-03 12:26:05,3.37,369.75,2.41,57.66,6.2,0,0.24,938.82,319.19,13.47,12.066,7.9,-79.82
120.6813228,31.3203293,2021-12-03 12:26:07,3.34,369.75,2.359,46.68,5.02,0,0.24,944.51,319.13,13.48,12.074,7.91,-79.87
120.6813565,31.32033,2021-12-03 12:26:09,3.36,369.93,2.329,65.41,7.03,0,0.24,946.08,319.22,13.46,12.082,7.91,-79.94
120.68139,31.3203326,2021-12-03 12:26:11,3.38,369.9,2.339,52.63,5.65,0,0.24,944.56,319.13,13.46,12.089,7.91,-80.02
120.6814236,31.320337,2021-12-03 12:26:13,3.35,369.99,2.289,58.75,6.31,0,0.24,957.76,319.13,13.45,12.099,7.91,-80.1
120.681457,31.3203427,2021-12-03 12:26:15,3.36,370.05,2.349,91.47,9.82,0,0.24,963.79,319.11,13.45,12.107,7.91,-80.18
120.6814902,31.3203493,2021-12-03 12:26:17,3.38,370.13,2.38,55.14,5.92,0,0.24,951.98,319.1,13.46,12.118,7.91,-80.25
120.681523,31.3203564,2021-12-03 12:26:19,3.34,370.15,2.4,43.32,4.65,0,0.24,945.05,319.04,13.46,12.128,7.91,-80.3
120.6815553,31.3203644,2021-12-03 12:26:21,3.27,370.12,2.42,63.3,6.79,0,0.24,938.67,318.94,13.45,12.136,7.91,-80.36
120.6815873,31.3203739,2021-12-03 12:26:23,3.82,370.1,2.44,39.84,4.27,0,0.24,940.39,318.88,13.45,12.143,7.92,-80.41
120.6816183,31.3203843,2021-12-03 12:26:25,4.19,370.15,2.5,54.64,5.86,0,0.24,941.23,318.9,13.44,12.144,7.92,-80.47
120.6816501,31.3203936,2021-12-03 12:26:27,3.9,370.04,2.49,55.39,5.94,0,0.24,959.54,318.82,13.43,12.143,7.92,-80.53
120.6816826,31.3204008,2021-12-03 12:26:29,3.58,369.97,2.529,70.89,7.6,0,0.24,952.1,318.78,13.42,12.14,7.92,-80.58
120.6817159,31.3204058,2021-12-03 12:26:31,3.52,369.92,2.579,61.14,6.56,0,0.24,954.99,318.77,13.4,12.135,7.92,-80.64
120.6817491,31.3204095,2021-12-03 12:26:33,3.53,369.85,2.68,57.06,6.12,0,0.24,951.64,318.76,13.37,12.13,7.92,-80.7
120.6817825,31.3204123,2021-12-03 12:26:35,3.54,369.85,2.65,49.17,5.28,0,0.24,953.55,318.81,13.37,12.123,7.92,-80.78
120.6818162,31.3204142,2021-12-03 12:26:37,3.6,369.82,2.569,60.91,6.54,0,0.24,956.5,318.84,13.35,12.116,7.92,-80.87
120.6818534,31.3204188,2021-12-03 12:26:39,3.65,369.76,2.559,73.82,7.92,0,0.24,967.26,318.84,13.33,12.11,7.92,-80.96
120.6818867,31.3204223,2021-12-03 12:26:41,3.66,369.79,2.549,55.4,5.95,0,0.24,973.27,318.93,13.34,12.102,7.93,-81.06
120.6819206,31.3204262,2021-12-03 12:26:43,3.66,369.83,2.619,57.77,6.2,0,0.24,976.57,319.02,13.31,12.095,7.93,-81.15
120.6819538,31.3204327,2021-12-03 12:26:45,3.62,369.79,2.609,58.36,6.27,0,0.24,972.72,319.05,13.31,12.087,7.93,-81.23
120.6819868,31.3204397,2021-12-03 12:26:47,3.61,369.76,2.7,65.38,7.02,0,0.24,973.93,319.08,13.3,12.08,7.93,-81.31
120.6820193,31.3204478,2021-12-03 12:26:49,3.58,369.66,2.609,68.98,7.41,0,0.24,973.24,319.05,13.3,12.073,7.93,-81.37
120.6820521,31.3204538,2021-12-03 12:26:51,3.46,369.5,2.539,55.59,5.97,0,0.24,973.04,318.97,13.3,12.066,7.93,-81.42
120.6820853,31.3204584,2021-12-03 12:26:53,3.44,369.42,2.64,87.82,9.44,0,0.24,973.74,318.95,13.3,12.061,7.93,-81.45
120.6821185,31.3204643,2021-12-03 12:26:55,3.46,369.23,2.299,77.42,8.32,0,0.24,971.78,318.81,13.29,12.057,7.93,-81.46
120.6821514,31.3204714,2021-12-03 12:26:57,3.48,368.99,2.5,61.65,6.63,0,0.24,975.74,318.63,13.28,12.054,7.93,-81.46
120.6821835,31.3204782,2021-12-03 12:26:59,3.43,369.09,2.529,56.45,6.07,0,0.24,964.98,318.76,13.28,12.049,7.93,-81.43
120.6822167,31.3204838,2021-12-03 12:27:01,3.42,368.97,2.559,60.16,6.47,0,0.24,960.02,318.67,13.28,12.047,7.93,-81.39
120.6822501,31.3204891,2021-12-03 12:27:03,3.38,368.96,2.559,80.72,8.68,0,0.24,956.02,318.68,13.28,12.045,7.93,-81.33
120.6822829,31.3204952,2021-12-03 12:27:05,3.29,369,2.559,58.03,6.24,0,0.24,943.89,318.71,13.26,12.045,7.93,-81.27
120.6823154,31.3205023,2021-12-03 12:27:07,3.26,369.13,2.549,45.46,4.89,0,0.24,942.54,318.83,13.27,12.043,7.93,-81.21
120.6823476,31.3205086,2021-12-03 12:27:09,3.27,369.21,2.809,64.2,6.9,0,0.24,944.25,318.93,13.27,12.041,7.93,-81.15
120.6823796,31.320509,2021-12-03 12:27:11,3.28,369.24,3.269,69.61,7.48,0,0.24,940.22,318.94,13.29,12.043,7.93,-81.09
120.6824112,31.3205046,2021-12-03 12:27:13,3.3,369.14,3.549,40.12,4.31,0,0.24,942.64,318.86,13.31,12.041,7.93,-81.02
120.6824446,31.3205028,2021-12-03 12:27:15,3.34,369.07,3.41,65.61,7.06,0,0.24,941.38,318.85,13.32,12.035,7.92,-80.95
120.6824772,31.3205084,2021-12-03 12:27:17,3.35,368.98,3.24,50.94,5.48,0,0.24,947.61,318.83,13.33,12.028,7.92,-80.86
120.6825096,31.3205142,2021-12-03 12:27:19,3.32,368.84,3.22,62.5,6.72,0,0.24,950.69,318.81,13.36,12.016,7.92,-80.78
120.6825423,31.3205214,2021-12-03 12:27:21,3.24,368.71,3.22,54.7,5.89,0,0.24,944.19,318.82,13.38,12.002,7.92,-80.69
120.6825742,31.3205299,2021-12-03 12:27:23,3.17,368.61,3.19,82.53,8.88,0,0.24,945.42,318.87,13.41,11.984,7.92,-80.6
120.6826058,31.3205377,2021-12-03 12:27:25,3.22,368.44,3.16,54.85,5.91,0,0.24,945.39,318.87,13.43,11.966,7.92,-80.5
120.6826386,31.3205446,2021-12-03 12:27:27,3.16,368.36,3.21,48.66,5.24,0,0.24,940.32,318.92,13.43,11.95,7.92,-80.39
120.6826712,31.3205507,2021-12-03 12:27:29,3.13,368.24,3.2,55.43,5.97,0,0.24,941.93,318.91,13.44,11.939,7.91,-80.29
120.6827041,31.3205557,2021-12-03 12:27:31,3.09,368.14,3.259,56.96,6.14,0,0.24,932.95,318.92,13.44,11.928,7.91,-80.18
120.6827366,31.3205607,2021-12-03 12:27:33,3.03,368,3.24,68.76,7.41,0,0.24,937.82,318.86,13.43,11.92,7.91,-80.07
120.6827728,31.3205637,2021-12-03 12:27:35,3.05,367.97,3.279,73.09,7.88,0,0.24,933.85,318.84,13.43,11.919,7.91,-79.96
120.6828056,31.320569,2021-12-03 12:27:37,3,368.01,3.269,58.63,6.32,0,0.24,924.6,318.9,13.42,11.916,7.91,-79.86
120.6828377,31.3205725,2021-12-03 12:27:39,2.99,368.09,3.279,61.71,6.65,0,0.24,929.37,318.98,13.41,11.915,7.9,-79.76
120.6828716,31.3205757,2021-12-03 12:27:41,3.01,368.24,3.319,62.1,6.7,0,0.24,928.78,319.12,13.38,11.914,7.9,-79.67
120.6829033,31.3205827,2021-12-03 12:27:43,3.08,368.4,3.369,77.95,8.41,0,0.24,922.16,319.27,13.39,11.912,7.9,-79.59
120.6829346,31.3205906,2021-12-03 12:27:45,3.12,368.4,3.359,41.19,4.44,0,0.24,925.43,319.28,13.39,11.912,7.9,-79.5
120.6829677,31.3205951,2021-12-03 12:27:47,3.06,368.4,3.369,54.62,5.89,0,0.24,907.7,319.24,13.38,11.916,7.9,-79.44
120.683001,31.3205966,2021-12-03 12:27:49,3.04,368.34,3.359,61.7,6.65,0,0.24,915.83,319.18,13.39,11.917,7.9,-79.4
120.6830338,31.320597,2021-12-03 12:27:51,3,368.27,3.42,74.36,8.02,0,0.24,920.67,319.11,13.38,11.918,7.9,-79.35
120.683067,31.3205923,2021-12-03 12:27:53,2.98,368.3,3.48,70.15,7.56,0,0.24,906.11,319.1,13.4,11.923,7.9,-79.31
120.6831,31.320585,2021-12-03 12:27:55,2.93,368.25,3.569,33.98,3.66,0,0.24,901.76,319.04,13.4,11.925,7.9,-79.29
120.6831328,31.3205789,2021-12-03 12:27:57,2.95,368.3,3.47,49.39,5.32,0,0.24,907.43,319.06,13.39,11.928,7.9,-79.27
120.683167,31.3205751,2021-12-03 12:27:59,2.96,368.19,3.519,83.78,9.03,0,0.24,899.91,318.97,13.4,11.927,7.9,-79.27
120.6832005,31.3205748,2021-12-03 12:28:01,3.02,368.14,3.599,61.5,6.63,0,0.24,896.36,318.96,13.41,11.923,7.9,-79.27
120.6832345,31.3205783,2021-12-03 12:28:04,3.03,368.21,3.779,40.61,4.38,0,0.24,884.15,319,13.41,11.925,7.9,-79.28
120.6832673,31.3205822,2021-12-03 12:28:06,3.04,368.14,3.579,62.94,6.78,0,0.24,885.75,318.95,13.42,11.923,7.9,-79.3
120.6833006,31.3205876,2021-12-03 12:28:08,3.03,368.11,3.619,62.01,6.69,0,0.24,884.25,318.93,13.42,11.924,7.9,-79.32
120.6833335,31.3205923,2021-12-03 12:28:10,3.02,368.16,3.609,93.41,10.07,0,0.24,886.13,318.94,13.44,11.928,7.9,-79.35
120.6833674,31.3205904,2021-12-03 12:28:12,3.05,368.23,3.66,51.61,5.56,0,0.24,888.17,318.96,13.47,11.932,7.9,-79.37
120.6834006,31.3205854,2021-12-03 12:28:14,3.09,368.39,3.67,40.28,4.34,0,0.24,892.63,319.05,13.49,11.938,7.9,-79.4
120.6834338,31.3205814,2021-12-03 12:28:16,3.13,368.54,3.72,65.82,7.09,0,0.24,896.31,319.14,13.5,11.943,7.9,-79.43
120.6834671,31.3205786,2021-12-03 12:28:18,3.17,368.5,3.769,57.57,6.2,0,0.24,906.05,319.07,13.52,11.947,7.9,-79.45
120.6835002,31.3205749,2021-12-03 12:28:20,3.24,368.57,3.779,66.21,7.13,0,0.24,907.77,319.12,13.54,11.949,7.9,-79.48
120.6835334,31.3205734,2021-12-03 12:28:22,3.24,368.47,3.809,49.73,5.36,0,0.24,907.85,319,13.54,11.952,7.9,-79.5
120.6835666,31.3205766,2021-12-03 12:28:24,3.22,368.34,3.93,51.31,5.53,0,0.24,917.69,318.88,13.54,11.954,7.9,-79.52
120.6835967,31.32057,2021-12-03 12:28:26,3.26,368.32,3.88,66.69,7.18,0,0.24,922.82,318.83,13.54,11.958,7.9,-79.55
120.6836226,31.3205534,2021-12-03 12:28:28,3.29,368.28,3.9,67.21,7.24,0,0.24,920.91,318.78,13.55,11.96,7.9,-79.58
120.6836534,31.3205363,2021-12-03 12:28:30,3.3,368.29,3.98,52.51,5.66,0,0.24,930.31,318.77,13.55,11.962,7.9,-79.61
120.6836852,31.3205289,2021-12-03 12:28:32,3.33,368.29,3.99,65.97,7.11,0,0.24,929.62,318.76,13.53,11.964,7.9,-79.64
120.6837189,31.3205287,2021-12-03 12:28:34,3.35,368.24,4,46.78,5.04,0,0.24,929.68,318.7,13.54,11.965,7.9,-79.69
120.6837528,31.3205338,2021-12-03 12:28:36,3.42,368.3,4.03,48.48,5.22,0,0.24,932.87,318.77,13.56,11.963,7.9,-79.74
120.6837836,31.3205436,2021-12-03 12:28:38,3.39,368.28,4.039,42.91,4.62,0,0.24,937.62,318.79,13.57,11.958,7.9,-79.79
120.6838143,31.3205539,2021-12-03 12:28:40,3.45,368.1,4.019,60.89,6.56,0,0.24,930.76,318.67,13.57,11.954,7.91,-79.85
120.6838463,31.3205623,2021-12-03 12:28:42,3.52,368.11,4,35.67,3.84,0,0.24,938.37,318.73,13.57,11.948,7.91,-79.92
120.6838781,31.320572,2021-12-03 12:28:44,3.53,368.11,3.97,76.92,8.29,0,0.24,945.86,318.75,13.58,11.946,7.91,-79.99
120.6839095,31.3205824,2021-12-03 12:28:46,3.57,368.1,3.99,53.92,5.81,0,0.24,957.19,318.78,13.6,11.941,7.91,-80.06
120.6839417,31.3205894,2021-12-03 12:28:48,3.62,368.15,3.98,52.9,5.7,0,0.24,960.43,318.84,13.61,11.938,7.91,-80.14
120.6839749,31.3205909,2021-12-03 12:28:50,3.65,368.16,4.01,56.87,6.13,0,0.24,961.37,318.85,13.63,11.938,7.91,-80.21
